SYMBOL	Tumour_sample_1	Tumour_sample_2	Normal_sample_1	Normal_sample_2	Normal_sample_3	Normal_sample_4
GPBP1	1263.12674000799	1270.14637423714	1240.41689456068	1285.63869007282	1198.06697659582	1254.64800671693
DGAT2	119.951604087089	132.932882178224	136.289309870067	125.518206640275	129.321030627151	120.321294934054
ZNF112	151.756953655636	142.037874108239	145.49804702345	135.670414530298	140.405690395192	123.076744436361
CS	2505.35282172807	2587.63870651035	2842.7371592493	2909.06902448638	2871.85060157008	2771.98219932042
LTK	3.63489709354817	4.55249596500766	4.60436857669145	2.76878397000607	6.46605153135753	5.51089900461317
MRPS24	75.4241146911245	50.0774556150843	53.4106754896208	54.4527514101194	56.3470204875442	51.4350573763896
ELMO2	776.959253745921	742.056842296249	770.771299738148	773.413655621696	807.332719772355	787.140074492248
WAPAL	1138.63151455396	1149.96048076094	1123.46593271271	1111.20529996244	1089.99154385741	1138.91912762006
VMP1	6276.5585562843	6256.95045430653	6047.37768862655	5917.81427189298	6012.50420251517	6182.31020000854
APPBP2	991.418182265262	1021.58009454772	982.572254265955	947.847045732079	919.103039100106	937.771313951675
POLD1	1987.37998589746	1782.757419897	1770.84015459553	1870.7750357341	1903.79031516112	1745.1180181275
SEZ6	1.81744854677408	2.7314975790046	2.76262114601487	0.922927990002024	0.92372164733679	1.83696633487106
EIF4B	2743.43858135548	2832.56298942777	3092.29393610598	3057.66043087671	3051.05260115342	3076.91861090902
SLC6A16	82.6939088782208	89.2289209141502	103.137856117888	107.982574830237	99.7619379123734	88.1743840738107
GLTSCR1	627.019748637059	599.108468995008	606.855778407933	593.442697571302	602.266514063587	540.986585619526
SPHK2	385.299091916106	354.184186077596	301.125704915621	352.558492180773	344.548174456623	326.980007607048
RPL18	8912.7676733801	8895.57711562497	8411.26051589994	8966.24542286967	9291.71605056077	8962.55874783589
CA11	70.8804933241892	59.1824475450996	79.1951395190929	67.3737432701478	76.6688967289536	65.2123048879225
ISOC2	812.399500408015	780.297808402313	757.879067723412	847.247894821858	865.527183554573	797.243389334039
U2AF2	6584.6160849625	6328.87989055365	6044.61506748053	6251.91420427371	6489.14457254095	6162.10357032496
EPN1	3703.96013832558	3486.30141000287	3463.40604338731	3597.57330502789	3675.48843475309	3437.88249571118
MED29	1832.89685942166	1881.09133274117	1807.67510320906	1868.0062517641	1820.65536690081	1814.9227388526
AHRR	166.296542029829	172.994846670291	181.412121921643	179.970958050395	173.659669699317	201.147813668381
GSC2	0	0.910499193001532	0	0	0	0
ZNF275	347.13267243385	404.26164169268	401.500939887494	421.778091430925	413.827298006882	417.909841183165
MTMR1	816.94312177495	834.927759982405	822.340227797092	845.402038841854	772.231297173557	790.81400716199
GPC1	4101.98137006911	3913.32553152059	3677.96961906113	3676.94511216806	3886.09697034588	3594.94311734266
ADCK1	129.03884682096	124.73838944121	138.131057300743	124.595278650273	125.626144037803	135.017025613023
HAGH	514.337938737066	536.284024677902	484.37957426794	514.99381842113	507.123184387898	541.905068786962
RNF4	1045.0329143951	1098.06202675985	1123.46593271271	1090.90088418239	1103.84736856746	1176.57693748491
CASP8	938.712174408814	918.693685738546	994.543612565353	1013.37493302222	940.348636988852	930.42344861219
LIMCH1	2438.10722549743	2329.96743489092	2651.19542645893	2535.28318853556	2470.03168497858	2535.93202528949
ASUN	1155.89727574832	1230.08440974507	1215.55330424654	1185.0395391626	1170.35532717571	1190.35418499644
TM7SF3	1846.52772352247	1828.28237954708	1914.4964541883	1930.76535508423	1901.01915021911	1907.68953876359
DLX3	9.08724273387042	10.9259903160184	11.0504845840595	21.2273437700466	13.8558247100519	21.1251128510172
SPA17	98.1422215258005	102.886408809173	126.159699001346	112.597214780247	118.236370859109	109.299496924828
TSPAN32	0	0.910499193001532	0	0	0	0
WISP2	211.732755699181	194.846827302328	197.066975082394	177.202174080389	209.684813945451	197.473880998639
DMRT3	0	0	0	0	0	0
ST3GAL6	63.6106991370929	70.108437861118	57.0941703509739	68.2966712601498	61.889350371565	64.293821720487
ATP2C2	12.7221398274186	15.478486281026	13.8131057300743	18.4585598000405	18.4744329467358	11.9402811766619
NGFR	6.36106991370929	3.64199677200613	3.68349486135316	5.53756794001215	9.2372164733679	5.51089900461317
CDON	176.292509037086	193.936328109326	171.282511052922	157.820686290346	155.185236752581	191.962981994025
TAF2	1194.97241950396	1101.70402353185	1149.25039674219	1214.57323484266	1045.65290478525	1138.00064445262
HIPK2	4248.28597808442	4307.57168209025	5132.95008929562	5136.09426436127	5068.46067893697	4838.56932605036
TNPO3	1793.82171566602	1851.04485937211	1856.48141012199	1863.39161181409	1903.79031516112	1891.15684174975
MEF2BNB-MEF2B	0	0.910499193001532	0	0	0	0.918483167435528
RFXANK	253.534072274985	238.550788566401	227.455807688557	230.731997500506	261.413226196312	249.827421542464
TMEM161A	429.826581312071	419.740127973706	395.054823880126	397.781963690872	439.691504132312	405.051076839068
LPAR2	68.1543205040281	50.9879548080858	52.4898017742825	60.9132473401336	63.7367936662385	56.0274732135672
CTSA	1061.38995131606	964.218645388623	1076.50137323046	1106.59066001243	1135.25390457692	1081.05468807162
SUGP2	1769.28616028457	1729.03796750991	1705.45812080651	1659.42452602364	1669.16501673758	1616.53037468653
SLC12A2	1228.59521761928	1189.11194606	1229.36640997662	1186.8853951426	1228.54979095793	1216.99019685208
SNX24	324.414565599174	325.958711094549	305.730073492312	321.178940520704	320.531411625866	351.779053127807
EYA2	184.471027497569	135.664379757228	169.440763622245	170.741678150374	181.973164525348	154.305172129169
CNN2	1532.10912493055	1543.2961321376	1675.99016191569	1709.26263748375	1667.31757344291	1711.13414093239
ABCA7	450.727239599973	437.950111833737	405.184434748847	413.471739520907	431.378009306281	432.605571862134
SNCAIP	0.908724273387042	0.910499193001532	0	0.922927990002024	0	0
DDX20	408.017198750782	437.039612640735	391.371329018773	391.321467760858	430.454287658944	399.540177834455
BTBD1	2355.41331661921	2340.89342520694	2409.00563932497	2334.08488671512	2277.89758233252	2336.62117795598
FAR2	13.6308641008056	22.7624798250383	21.1800954527807	26.7649117100587	27.7116494201037	18.3696633487106
BCAS1	32.7140738419335	26.4044765970444	23.0218428834572	18.4585598000405	26.7879277727669	23.8805623533237
POU1F1	0	0	0	0	0	1.83696633487106
CHI3L2	2.72617282016112	2.7314975790046	1.84174743067658	1.84585598000405	1.84744329467358	0
SBNO2	1896.50755855876	1851.04485937211	1739.53044827403	1774.79052477389	1749.52880005588	1746.95498446238
PMS1	475.262794981423	512.611045659863	473.329089683881	511.302106461121	461.860823668395	517.106023266202
HMG20B	817.851846048337	796.686793876341	729.331982547925	832.481046981826	787.010843530945	750.400747794827
CALCRL	0.908724273387042	2.7314975790046	11.9713582993978	4.61463995001012	2.77116494201037	2.75544950230659
TAF11	242.62938099434	246.745281303415	233.901923695925	237.19249343052	226.311803597514	228.702308691447
ANKS1A	461.631930880617	471.638581974794	459.515983953806	421.778091430925	479.411534967794	429.850122359827
AP3D1	2923.36598748611	2841.66798135778	3032.43714460899	2936.75686418644	3079.68797222086	2985.9887773329
ZNF76	273.526006289499	258.581770812435	259.686387725398	227.9632135305	265.108112785659	240.642589868108
SLC9A3R2	583.400983514481	543.568018221915	582.913061809137	558.371433951225	635.520493367712	564.86714797285
NTHL1	377.120573455622	356.005184463599	287.312599185546	335.945788360737	386.115648586778	355.45298579755
UHRF1BP1	833.300158695917	910.499193001532	990.860117703999	908.161142161992	874.76440002794	890.010189245027
GNAI3	1579.36278714668	1653.46653449078	1658.49356132426	1655.73281406363	1539.84398611043	1606.42705984474
IPO5	5109.75658925533	5147.96243723066	5526.16316574507	5494.19032448205	5386.22092562082	5527.43170162701
OAT	1225.86904479912	1269.23587504414	1223.84116768459	1192.42296308262	1180.51626529642	1228.93047802874
WDR3	1378.53472272814	1398.52676045035	1383.15232043811	1365.01049721299	1319.99823404427	1346.49632346048
PKN2	1208.60328360477	1227.35291216607	1296.59019119631	1260.71963434277	1179.59254364908	1216.07171368464
WDR18	782.411599386243	681.963895558148	667.63344362026	690.350136521514	689.096348913246	632.834902363079
TRAM2	1504.84739672894	1538.74363617259	1668.62317219298	1630.81375833358	1714.42737745708	1558.66593513809
NTN1	4.54362136693521	11.8364895090199	3.68349486135316	11.9980638700263	9.2372164733679	7.34786533948423
GLP2R	389.842713283041	372.394169937627	418.076666763583	407.934171580895	435.996617542965	405.969560006504
MCM10	1130.45299609348	1143.58698640992	1207.2654408085	1170.27269132257	1199.91441989049	1183.00631965696
DGKA	317.144771412077	374.21516832363	361.903370127948	335.022860370735	391.657978470799	383.925963988051
ERBB3	47.2536622161262	30.9569725620521	46.0436857669145	45.2234715100992	38.7963091881452	35.8208435299856
ROPN1	0	0	0.920873715338289	0	0	0
ANKRD44	82.6939088782208	90.1394201071517	96.6917401105204	111.674286790245	93.2958863810158	97.359215748166
KARS	3056.94845567401	3147.5957102063	3095.97743096733	3065.04385479672	3248.72903368349	3239.49013154511
ADAT1	534.32987275158	575.435489976968	591.200925247182	541.758730131188	535.758555455338	484.959112405959
PDIA5	409.834647297556	417.919129587703	389.529581588096	383.01511585084	422.140792832913	382.08899765318
TBC1D22B	200.828064418536	205.772817618346	212.721828243145	207.658797750455	209.684813945451	235.131690863495
NDUFB4	874.192750998334	863.153234965452	810.368869497695	801.101495321757	913.560709216086	872.559009063752
SPEN	3139.64236455223	3210.4201545234	3053.61724006177	3140.72394997689	3066.75586915814	3076.91861090902
MYLK	782.411599386243	743.877840682252	762.483436300104	727.267256121595	688.172627265909	676.922094399984
ZC3H15	1927.40418385392	2008.56121976138	2059.99450121175	1984.29517850435	1987.84898506877	2019.74448519073
MAP2K4	933.259828768492	886.826213983492	968.75914853588	958.922181612103	883.077894853972	975.429123816531
TMEM206	327.140738419335	351.452688498591	346.248516967197	358.096060120785	371.33610222939	364.637817471905
SNAP91	2.72617282016112	2.7314975790046	6.44611600736803	1.84585598000405	3.69488658934716	4.59241583717764
SLK	2670.74063948452	2630.43216858143	2831.68667466524	2826.0055053862	2665.86067421398	2641.55758954458
CYB5R4	463.449379427391	451.60759972876	413.472298186892	466.078634951022	411.979854712208	383.007480820615
COL17A1	102.685842892736	118.364895090199	123.397077855331	123.672350660271	107.151711091068	106.544047422521
GSTO2	33.6227981153205	39.1514652990659	21.1800954527807	29.5336956800648	34.1777009514612	30.3099445253724
SEC61A2	311.692425771755	314.122221585529	334.277158667799	290.722316850638	306.675586915814	322.38759176987
PRKCQ	139.034813828217	145.679870880245	169.440763622245	149.514334380328	151.490350163234	153.386688961733
TLE2	47.2536622161262	50.9879548080858	39.5975697595464	44.3005435200972	60.0419070768914	60.6198890507449
ASB1	1263.12674000799	1245.5628960261	1221.99942025391	1257.02792238276	1286.74425474015	1241.78924237283
FAM107B	3327.74828914335	3266.8711044895	3250.68421514416	3209.94354922704	3413.15148690944	3280.82187407971
ME1	1981.92764025714	2085.95365116651	2224.83089625731	2164.26613655475	2135.64444864266	2154.76151080375
TBC1D1	507.976868823356	575.435489976968	570.020829794401	580.521705711273	602.266514063587	549.252934126446
CDK13	1121.36575335961	1174.54395897198	1193.45233507842	1139.8160676525	1172.20277047039	1117.79401476904
MTHFD2	3613.99643526026	3577.35132930302	3543.52205662174	3554.1956894978	3537.85390929991	3509.52418277115
SLC9A7	416.195717211265	434.308115061731	569.099956079063	606.36368943133	567.165091464789	543.742035121833
FOXJ2	714.257278882215	723.846858436218	704.468392233791	694.964776471524	685.401462323898	662.226363721016
YBX1	2535.34072274985	2560.32373072031	2461.49544109925	2658.95553919583	2659.39462268262	2578.18225099153
PDE4A	228.089792620147	185.741835372313	228.376681403896	249.190557300547	243.862514896913	261.767702719126
PPP2R5A	679.725756493507	800.328790648347	790.109647760252	775.2595116017	699.25728703395	662.226363721016
CTNNA2	21.809382561289	20.9414814390352	22.1009691681189	27.6878397000607	17.550711299399	18.3696633487106
ELAVL1	1824.71834096118	1783.66791909	1859.24403126801	1885.54188357414	1844.67212973157	1798.39004183876
TIE1	0.908724273387042	0.910499193001532	1.84174743067658	0	0.92372164733679	0.918483167435528
DIP2B	1577.5453385999	1648.00353933277	1688.88239393042	1706.49385351374	1749.52880005588	1651.43273504908
SMARCD1	1841.07537788215	1883.82283032017	1983.56198283868	1916.9214352342	1979.53549024274	1944.42886546101
KDM4A	688.812999227378	735.683347945238	818.656732935739	757.723879791662	843.35786401849	740.297432953036
NFYC	584.309707787868	630.06544155706	627.115000145375	621.130537271362	703.875895270634	662.226363721016
ZMYND12	0	2.7314975790046	1.84174743067658	2.76878397000607	3.69488658934716	2.75544950230659
SLC9A3	20.900658287902	14.5679870880245	18.4174743067658	24.9190557300547	24.9404844780933	24.7990455207593
NGEF	328.049462692722	335.063703024564	340.723274675167	328.562364440721	326.997463157224	367.393266974211
ASPM	3139.64236455223	3112.99674087224	2886.0182238702	2799.24059367614	2540.23453017617	2715.95472610686
CD84	0	0	0	0	0	0
ELOVL1	1468.49842579346	1464.08270234646	1544.30522062231	1505.2955516933	1581.41146024059	1532.02992328246
SPI1	0.908724273387042	1.82099838600306	1.84174743067658	3.6917119600081	2.77116494201037	0.918483167435528
ZNRD1	0	0	0	0	0	0
MPPED2	0	0	0	0	0	0
CLDN18	7.26979418709633	10.9259903160184	6.44611600736803	10.1522078900223	10.1609381207047	8.26634850691975
ZBTB11	890.549787919301	844.03275191242	837.995080957843	881.396230451933	864.603461907236	867.966593226574
ATXN3	327.140738419335	340.526698182573	389.529581588096	323.947724490711	332.539793041244	367.393266974211
GOLGA5	916.902791847525	1005.19110907369	935.607694783702	972.766101462134	930.187698868148	961.651876304998
FGFR2	1.81744854677408	4.55249596500766	1.84174743067658	3.6917119600081	2.77116494201037	0.918483167435528
LRRC40	421.648062851587	447.055103763752	435.573267355011	423.623947410929	414.751019654219	446.382819373667
ISOC1	313.509874318529	300.464733690506	337.960653529152	308.257948660676	321.455133273203	361.882367969598
EML1	1330.37233623863	1427.6627346264	1386.83581529946	1463.76379214321	1448.39554302409	1446.61098871096
TRMT11	281.704524749983	299.554234497504	311.255315784342	316.564300570694	278.040215848374	299.425512583982
THUMPD1	1046.85036294187	1046.16357275876	1128.0703012894	1050.2920526223	1089.06782221008	1064.52199105778
MSANTD3	904.180652020106	976.965634090644	917.190220476936	914.621638092006	920.95048239478	881.743840738107
KIF26A	214.458928519342	201.220321653339	197.987848797732	226.117357550496	203.218762414094	193.799948328897
ATG2B	994.144355085424	950.5611574936	1000.98972857272	978.303669402146	925.569090631464	949.711595128336
ARFGEF1	1476.67694425394	1483.2031853995	1437.48386964307	1455.45744023319	1392.04852253654	1437.4261570366
ACSM2B	0	0	0	0	0	0
ZFAT	136.308641008056	138.395877336233	146.418920738788	176.279246090387	158.880123341928	170.837869143008
MTFR1	916.902791847525	974.234136511639	984.414001696631	959.845109602105	925.569090631464	957.977943635256
STAG3	49.9798350362873	53.7194523870904	36.8349486135316	47.9922554801053	39.720030835482	45.0056752043409
FECH	842.387401429788	863.153234965452	872.06740842536	891.548438341955	915.408152510759	822.960918022233
MYO9A	1369.44747999427	1330.23932097524	1389.59843644548	1419.46324862311	1252.56655378869	1339.148458121
DDX3Y	1714.76270388135	1740.87445701893	1721.11297396726	1730.4899812538	1724.58831557779	1691.84599441624
PFKP	13712.6492854105	13282.3622275064	12799.2237694869	13658.41132404	13775.4609267336	12937.7538964969
IDI1	705.170036148344	686.516391523155	708.151887095145	736.496536021615	678.935410792541	734.786533948423
SP100	486.167486262067	481.654073097811	517.531028020119	564.831929881239	492.343638030509	529.9647876103
KLF6	1379.44344700153	1433.12572978441	1352.76348783195	1371.47099314301	1397.59085242056	1353.84418879997
PPAP2A	177.201233310473	201.220321653339	179.570374490966	170.741678150374	193.057824293389	197.473880998639
NEO1	2164.58121920793	2245.29100994178	2471.62505196797	2394.07520606525	2349.94787082479	2366.01263931392
TRAM1	6485.56513916332	6405.36182276578	6645.0247298811	6405.12025061405	6110.41869713287	6336.61537213771
PHKA1	1360.3602372604	1435.85722736342	1509.31201943946	1450.84280028318	1476.10719244419	1412.62711151584
TNFRSF1A	6197.49954449962	5990.17419075708	6264.70388544638	6355.28213915394	6664.65168553494	6479.89874625765
CACNB1	199.919340145149	180.278840214303	217.326196819836	203.044157800445	185.668051114695	201.147813668381
EVI5	347.13267243385	320.495715936539	398.738318741479	373.78583595082	352.861669282654	374.741132313696
STOML1	115.407982720154	111.080901546187	117.871835563301	114.443070760251	123.77870074313	100.114665250473
PKM	65383.620194471	65652.4548105685	66080.9769389603	66491.4241117058	68193.7506146385	66408.1699719236
DHX29	1383.07834409508	1393.97426448535	1443.92998565044	1398.23590485307	1441.00576984539	1379.56171748816
DNTTIP2	1300.38443521686	1292.90885406218	1227.52466254594	1260.71963434277	1168.50788388104	1317.10486210255
METTL22	316.23604713869	321.406215129541	316.780558076372	299.028668760656	294.667205500436	297.588546249111
TP53BP1	1331.28106051202	1251.02589118411	1444.85085936578	1473.91600003323	1419.76017195665	1341.90390762331
TRO	23.6268311080631	20.0309822460337	19.3383480221041	29.5336956800648	35.101422598798	17.451180181275
RRP15	785.137772206404	832.1962624034	856.412555264609	784.488791501721	833.196925897785	856.944795217348
RHOA	9093.60380378412	8872.81463579993	9078.8939595202	9062.22993382988	9070.94657684728	9191.26105652733
DHX8	1706.58418542086	1773.65242796698	1768.99840716485	1738.79633316381	1747.68135676121	1754.30284980186
PMS2P4	9.99596700725746	16.3889854740276	11.0504845840595	9.22927990002024	13.8558247100519	13.7772475115329
PRKCZ	169.931439123377	160.24785796827	168.519889906907	155.05190232034	191.210380998716	153.386688961733
ZFY	238.994483900792	254.939774040429	227.455807688557	221.502717600486	223.540638655503	233.294724528624
IARS2	4324.61881704893	4275.7042103352	4289.42976604575	4321.14884918948	4101.32411417535	4257.16948106367
SYT1	558.865428133031	553.583509344932	605.934904692594	580.521705711273	583.792081116851	633.753385530515
NAV3	714.257278882215	783.939805174319	819.577606651078	811.253703211779	760.222915758178	768.770411143537
IDH3G	722.435797342698	706.547373769189	765.246057446118	805.716135271767	799.019224946324	802.754288338652
ROGDI	193.55827023144	215.788308741363	210.880080812468	160.589470260352	178.278277936001	191.04449882659
PDZD4	67.2455962306411	49.1669564220827	66.3029075043568	48.9151834701073	68.3554019029225	54.1905068786962
ATP2B3	1.81744854677408	6.37349435101073	7.36698972270631	5.53756794001215	11.0846597680415	9.18483167435528
ROCK1	1491.21653262814	1522.35465069856	1488.13192398668	1459.1491521932	1392.97224418388	1395.17593133457
CBFB	1177.70665830961	1270.14637423714	1276.33096945887	1256.10499439276	1174.05021376506	1256.4849730518
PDK3	97.2334972524135	109.259903160184	119.713582993978	136.5933425203	135.787082158508	129.50612660841
HYAL2	298.06156167095	295.912237725498	316.780558076372	329.485292430723	343.624452809286	337.083322448839
HDAC4	886.006166552366	848.585247877428	901.535367316185	909.084070151994	882.154173206635	894.602605082205
RASSF1	297.152837397563	282.254749830475	251.398524287353	269.494973080591	237.396463365555	258.093770049383
FGFR3	67.2455962306411	88.3184217211486	62.6194126430037	79.3718071401741	68.3554019029225	75.3156197297133
IFI35	129.947571094347	116.543896704196	117.871835563301	110.751358800243	121.931257448456	113.891912762006
HEATR6	824.212915962047	834.017260789404	810.368869497695	814.022487181785	828.578317661101	841.330581370944
COASY	2588.04673060629	2495.6782880172	2539.769706903	2620.19256361575	2731.44491117489	2608.4921955169
PLEKHH3	597.940571888673	543.568018221915	527.66063888884	585.136345661283	614.274895478966	517.106023266202
MEF2A	637.924439917703	600.01896818801	696.180528795747	653.433016921433	622.588390304997	724.683219106632
OTUD5	1335.82468187895	1272.87787181614	1346.31737182458	1354.85828932297	1414.21784207263	1302.40913142358
TFE3	2316.33817286357	2189.75055916868	2238.64400198738	2311.93461495507	2333.32088117273	2309.06668293292
TBC1D25	271.708557742725	291.35974176049	282.708230608855	323.947724490711	310.370473505162	293.914613579369
ACSL4	1235.86501180638	1224.62141458706	1314.08679178774	1309.63481781287	1327.38800722297	1319.86031160485
INPP5A	378.029297729009	392.42515218366	416.234919332907	419.932235450921	364.870050698032	432.605571862134
GPKOW	465.266827974165	440.681609412742	463.19947881516	443.005435200972	439.691504132312	442.708886703925
GRIPAP1	1194.97241950396	1142.67648721692	1095.83972125256	1133.35557172249	1180.51626529642	1071.86985639726
FTSJ1	960.521556970103	931.440674440567	1010.1984657261	1015.22078900223	1062.27989443731	1035.13052969984
PRR11	1733.84591362248	1698.08099494786	1641.91783444817	1703.72506954374	1683.02084144763	1697.35689342086
REEP1	5.45234564032225	8.19449273701379	15.6548531607509	9.22927990002024	6.46605153135753	9.18483167435528
ATP11A	1114.09595917251	1086.22553725083	1140.0416595888	1209.03566690265	1115.85574998284	1117.79401476904
POLR1A	4079.26326323443	4135.48733461296	4186.29190992786	4137.48617917908	4160.4422996049	4047.75531888837
LAPTM4A	2795.23586493854	2726.94508303959	2805.90221063577	2763.24640206606	2746.22445753228	2945.57551796574
TTC7A	1177.70665830961	1119.00350819888	1151.09214417286	1155.50584348253	1194.37209000647	1213.31626418233
IP6K2	836.935055789465	888.647212369495	866.54216613333	865.706454621899	850.747637197184	823.879401189669
STON1-GTF2A1L	0	0	0	0	0	0
SRBD1	344.406499613689	350.54218930559	358.219875266595	373.78583595082	356.556555872001	362.800851137034
CYFIP1	3569.4689458643	3469.91242452884	3577.59438408925	3604.95672894791	3588.65859990343	3487.4805867527
KIF2A	1275.84887983541	1232.81590732407	1253.30912657541	1305.94310585286	1223.93118272125	1254.64800671693
RASGRP2	15.4483126475797	8.19449273701379	11.9713582993978	9.22927990002024	5.54232988402074	12.8587643440974
PSME4	2882.4733951837	2980.06385869401	2994.68132228012	2842.61820920623	2675.09789068734	2796.78124484118
IFT80	295.335388850788	319.585216743538	336.118906098476	315.641372580692	284.506267379731	357.289952132421
SIRT2	589.76205342819	572.703992397964	556.207724064327	555.602649981219	581.020916174841	615.383722181804
ERLEC1	1548.46616185152	1601.5680804897	1691.64501507644	1664.96209396365	1527.83560469505	1605.5085766773
PPP2R5B	197.193167324988	194.846827302328	201.671343659085	203.044157800445	221.69319536083	208.495679007865
PYGM	15.4483126475797	16.3889854740276	10.1296108687212	11.0751358800243	15.7032680047254	11.0217980092263
PAGE1	0.908724273387042	0.910499193001532	1.84174743067658	0.922927990002024	0	0
PITX1	579.766086420933	569.061995625958	533.18588118087	507.610394501113	567.165091464789	518.024506433638
TRPC7	0	2.7314975790046	0.920873715338289	0.922927990002024	0	1.83696633487106
MAST4	179.927406130634	201.220321653339	231.139302549911	210.427581720462	193.057824293389	231.457758193753
GPR116	0.908724273387042	0	0	0	0	0
SDK2	79.9677360580597	55.5404507730935	71.8281497963866	70.1425272401539	74.82145343428	68.8862375576646
ADAM7	0	0	0	0	0	0
NUP133	1343.09447606605	1366.6592886953	1334.34601352518	1373.31684912301	1359.71826487976	1337.31149178613
NUCKS1	6283.82835047139	6073.02961732022	6488.47619827359	6372.81777096398	6031.90235710924	6214.45711086879
VPS35	2997.88137790385	3138.49071827628	2924.69491991441	2943.21736011646	2946.67205500436	3002.52147434674
DNAJA2	1843.80155070231	1844.6713650211	1860.16490498334	1776.6363807539	1784.63022265468	1808.49335668056
BCL3	1129.54427182009	1040.70057760075	1098.60234239858	1160.12048343254	1194.37209000647	1193.10963449875
KCNAB2	305.331355858046	314.122221585529	310.334442069004	294.414028810646	273.42160761169	302.180962086289
ABCC9	0.908724273387042	2.7314975790046	4.60436857669145	1.84585598000405	4.61860823668395	0.918483167435528
GAL	115.407982720154	83.765925756141	110.504845840595	105.213790860231	108.999154385741	107.462530589957
CLEC2D	23.6268311080631	33.6884701410567	18.4174743067658	22.1502717600486	18.4744329467358	33.065394027679
FUNDC1	303.513907311272	305.017229655513	312.17618949968	301.797452730662	299.28581373712	299.425512583982
MAOB	4.54362136693521	3.64199677200613	3.68349486135316	2.76878397000607	0.92372164733679	1.83696633487106
RORA	32.7140738419335	37.3304669130628	26.7053377448104	35.9941916100789	36.0251442461348	27.5544950230659
DRD4	15.4483126475797	12.7469887020215	15.6548531607509	10.1522078900223	7.38977317869432	10.1033148417908
TGFBR3	269.891109195951	284.98624740948	290.075220331561	283.338892930621	258.642061254301	292.996130411934
KIAA1107	61.7932505903188	58.2719483520981	61.6985389276654	61.8361753301356	73.8977317869432	56.0274732135672
PLA2G10	0.908724273387042	2.7314975790046	2.76262114601487	0.922927990002024	0.92372164733679	4.59241583717764
HES2	18.1744854677408	20.9414814390352	17.4966005914275	11.0751358800243	20.3218762414094	13.7772475115329
ATP1B3	1883.78541873134	2016.75571249839	1913.57558047297	1844.93305201405	1919.49358316585	2003.21178817689
NEDD4	4340.06712969651	4489.67152069055	4530.69867946438	4467.8943995998	4341.49174248291	4426.17038387181
PIGB	262.621315008855	233.087793408392	249.556776856676	203.967085790447	214.303422182135	201.147813668381
MAPK6	2022.82023255955	1977.60424719933	2173.26196819836	2045.20842584449	1990.62015001078	2049.13594654866
GNB5	873.284026724947	869.526729316463	904.2979884622	924.773845982028	949.58585346222	933.178898114497
RAB27A	131.765019641121	145.679870880245	160.232026468862	163.358254230358	151.490350163234	154.305172129169
CECR5	701.535139054796	691.068887488163	646.453348167479	623.899321241368	675.240524203194	669.5742290605
UFD1L	812.399500408015	809.433782578362	778.138289460854	799.255639341753	865.527183554573	866.129626891703
LRP6	2456.28171096517	2639.53716051144	2561.87067607112	2544.51246843558	2463.56563344722	2368.76808881623
GUCY2C	0.908724273387042	0	5.52524229202974	2.76878397000607	0.92372164733679	2.75544950230659
SCT	2.72617282016112	0	1.84174743067658	0.922927990002024	1.84744329467358	0.918483167435528
PHRF1	1766.55998746441	1771.83142958098	1775.44452317222	1762.79246090387	1791.09627418604	1745.1180181275
IKBKAP	1808.36130404021	1852.86585775812	1902.52509588891	1817.24521231399	1889.93449045107	1814.00425568517
NUCB2	860.561886897528	946.008661528592	1021.24895031016	999.531013172192	970.831451350967	1064.52199105778
PFN2	3265.04631427964	3282.34959077052	3499.3201182855	3457.28825054758	3427.00731161949	3523.30143028269
PTPN3	893.275960739462	930.530175247566	964.154779959189	1011.52907704222	926.492812278801	917.564684268093
SPTB	227.18106834676	225.80379986438	210.880080812468	267.649117100587	229.082968539524	236.968657198366
DAPP1	0.908724273387042	0.910499193001532	0.920873715338289	0	0.92372164733679	0.918483167435528
FGF10	0	0	0	0	0	0
SLC44A1	1563.9144744991	1534.19114020758	1691.64501507644	1680.65186979369	1587.87751177194	1572.44318264962
TMEM260	252.625348001598	277.702253865467	276.262114601487	254.728125240559	247.55740148626	257.175286881948
SMG6	1190.42879813702	1139.94498963792	1159.38000761091	1206.26688293265	1220.2362961319	1206.88688201028
EXOC5	1268.57908564831	1321.13432904522	1361.05135126999	1332.70801756292	1219.31257448456	1259.24042255411
CLTCL1	677.908307946733	756.624829384273	779.059163176193	769.721943661688	793.476895062303	823.879401189669
FGF22	1.81744854677408	3.64199677200613	2.76262114601487	1.84585598000405	4.61860823668395	6.4293821720487
FSTL3	2528.07092856275	2367.29790180398	2565.55417093247	2359.00394244517	2499.59077769335	2370.6050551511
DGCR2	933.259828768492	848.585247877428	866.54216613333	859.245958691885	869.22207014392	811.939120013007
RNF126	662.459995299153	600.929467381011	616.064515561316	658.970584861445	658.613534551131	630.079452860772
MNT	489.802383355615	523.537035975881	540.552870903576	533.45237822117	551.461823460064	538.23113611722
ZXDC	402.564853110459	458.891593272772	435.573267355011	424.546875400931	403.666359886177	443.62736987136
JMJD6	1039.58056875478	1085.31503805783	930.082452491672	979.226597392148	974.526337940314	957.977943635256
POLB	208.097858605633	241.282286145406	256.923766579383	246.421773330541	260.489504548975	247.071972040157
ST6GALNAC1	0.908724273387042	0	0	0.922927990002024	2.77116494201037	0.918483167435528
WIPI1	167.205266303216	167.531851512282	189.699985359688	203.967085790447	193.057824293389	194.718431496332
